timestamp,gpu_util_pct,mem_used_mib,temp_c
2026/04/24 12:09:14.947, 0, 6144, 45
2026/04/24 12:09:16.973, 99, 6144, 56
2026/04/24 12:09:19.044, 70, 6144, 53
2026/04/24 12:09:21.064, 1, 1722, 45
2026/04/24 12:09:23.085, 98, 4064, 56
2026/04/24 12:09:25.111, 0, 1018, 45
2026/04/24 12:09:27.136, 99, 6144, 55
2026/04/24 12:09:29.161, 99, 6144, 55
2026/04/24 12:09:31.184, 0, 1007, 45
2026/04/24 12:09:33.206, 99, 4064, 56
2026/04/24 12:09:35.227, 0, 1007, 45
2026/04/24 12:09:37.248, 99, 4064, 55
2026/04/24 12:09:39.270, 0, 1007, 46
2026/04/24 12:09:41.290, 99, 6144, 55
2026/04/24 12:09:43.315, 99, 6144, 54
2026/04/24 12:09:45.342, 0, 1007, 47
2026/04/24 12:09:47.363, 89, 8624, 53
2026/04/24 12:09:49.386, 99, 8624, 54
2026/04/24 12:09:51.412, 99, 8624, 56
2026/04/24 12:09:53.436, 100, 8624, 55
2026/04/24 12:09:55.456, 0, 4064, 45
2026/04/24 12:09:57.482, 98, 4064, 57
2026/04/24 12:09:59.505, 0, 2556, 45
2026/04/24 12:10:01.526, 98, 4064, 55
2026/04/24 12:10:03.550, 0, 1007, 45
2026/04/24 12:10:05.570, 99, 8624, 54
2026/04/24 12:10:07.595, 99, 8624, 56
2026/04/24 12:10:09.621, 100, 8624, 56
2026/04/24 12:10:11.645, 0, 1007, 46
2026/04/24 12:10:13.666, 99, 6144, 54
2026/04/24 12:10:15.688, 99, 6144, 55
2026/04/24 12:10:17.710, 0, 1007, 46
2026/04/24 12:10:19.732, 99, 6144, 56
2026/04/24 12:10:21.759, 99, 6144, 55
2026/04/24 12:10:23.782, 0, 1007, 46
2026/04/24 12:10:25.802, 99, 6144, 53
2026/04/24 12:10:27.825, 99, 6144, 56
2026/04/24 12:10:29.847, 0, 6144, 48
2026/04/24 12:10:31.868, 36, 6144, 49
2026/04/24 12:10:33.891, 99, 6144, 54
2026/04/24 12:10:35.916, 99, 6144, 56
2026/04/24 12:10:37.938, 4, 4064, 45
2026/04/24 12:10:39.965, 98, 4064, 55
2026/04/24 12:10:41.987, 0, 1722, 45
2026/04/24 12:10:44.009, 99, 4064, 55
2026/04/24 12:10:46.038, 0, 1018, 45
2026/04/24 12:10:48.064, 98, 4064, 55
2026/04/24 12:10:50.086, 0, 1007, 45
2026/04/24 12:10:52.106, 99, 8624, 54
2026/04/24 12:10:54.130, 100, 8624, 56
2026/04/24 12:10:56.158, 99, 8624, 54
2026/04/24 12:10:58.181, 13, 1007, 46
2026/04/24 12:11:00.203, 98, 4064, 53
2026/04/24 12:11:02.226, 51, 1007, 51
2026/04/24 12:11:04.247, 99, 6144, 53
2026/04/24 12:11:06.271, 99, 6144, 56
2026/04/24 12:11:08.297, 0, 6144, 47
2026/04/24 12:11:10.357, 74, 8624, 49
2026/04/24 12:11:12.422, 99, 8624, 56
2026/04/24 12:11:14.445, 99, 8624, 55
2026/04/24 12:11:16.469, 99, 8624, 55
2026/04/24 12:11:18.490, 0, 1872, 45
2026/04/24 12:11:20.559, 99, 6144, 56
2026/04/24 12:11:22.629, 99, 6144, 55
2026/04/24 12:11:24.651, 0, 1560, 45
2026/04/24 12:11:26.671, 98, 4064, 56
2026/04/24 12:11:28.695, 0, 1007, 45
2026/04/24 12:11:30.717, 99, 6144, 54
2026/04/24 12:11:32.743, 99, 6144, 57
2026/04/24 12:11:34.768, 0, 1007, 46
2026/04/24 12:11:36.788, 100, 6893, 56
2026/04/24 12:11:38.811, 100, 6893, 56
2026/04/24 12:11:40.833, 0, 1007, 46
2026/04/24 12:11:42.855, 98, 4064, 55
2026/04/24 12:11:44.878, 0, 4064, 46
2026/04/24 12:11:46.897, 98, 4064, 53
2026/04/24 12:11:48.920, 27, 4064, 50
2026/04/24 12:11:50.942, 13, 4064, 46
2026/04/24 12:11:52.964, 98, 4064, 55
2026/04/24 12:11:54.988, 0, 1446, 45
2026/04/24 12:11:57.010, 98, 4064, 56
2026/04/24 12:11:59.033, 0, 1007, 45
2026/04/24 12:12:01.055, 98, 4064, 54
2026/04/24 12:12:03.077, 0, 1007, 45
2026/04/24 12:12:05.097, 99, 6144, 53
2026/04/24 12:12:07.124, 99, 6144, 54
2026/04/24 12:12:09.148, 0, 1007, 45
2026/04/24 12:12:11.169, 99, 6144, 53
2026/04/24 12:12:13.193, 99, 6144, 55
2026/04/24 12:12:15.216, 9, 1007, 46
2026/04/24 12:12:17.237, 100, 6893, 56
2026/04/24 12:12:19.263, 100, 6893, 56
2026/04/24 12:12:21.289, 99, 3926, 52
2026/04/24 12:12:23.311, 4, 8624, 45
2026/04/24 12:12:25.336, 99, 8624, 54
2026/04/24 12:12:27.359, 99, 8624, 55
2026/04/24 12:12:29.383, 100, 8624, 56
2026/04/24 12:12:31.406, 0, 1560, 45
2026/04/24 12:12:33.426, 98, 4064, 56
2026/04/24 12:12:35.448, 0, 1007, 45
2026/04/24 12:12:37.469, 98, 4064, 56
2026/04/24 12:12:39.492, 0, 1007, 45
2026/04/24 12:12:41.512, 99, 6144, 54
2026/04/24 12:12:43.535, 99, 6144, 55
2026/04/24 12:12:45.561, 0, 1007, 45
2026/04/24 12:12:47.582, 99, 8624, 56
2026/04/24 12:12:49.608, 99, 8624, 54
2026/04/24 12:12:51.636, 99, 8624, 55
2026/04/24 12:12:53.661, 13, 1007, 47
2026/04/24 12:12:55.681, 99, 6144, 55
2026/04/24 12:12:57.703, 99, 6144, 56
2026/04/24 12:12:59.724, 0, 1007, 47
2026/04/24 12:13:01.744, 99, 6144, 53
2026/04/24 12:13:03.765, 99, 6144, 56
2026/04/24 12:13:05.786, 20, 6144, 50
2026/04/24 12:13:07.807, 42, 8624, 50
2026/04/24 12:13:09.831, 99, 8624, 54
2026/04/24 12:13:11.854, 99, 8624, 55
2026/04/24 12:13:13.880, 100, 8624, 57
2026/04/24 12:13:15.902, 0, 1446, 46
2026/04/24 12:13:17.926, 98, 4064, 54
2026/04/24 12:13:19.947, 0, 1007, 45
2026/04/24 12:13:21.967, 99, 6144, 54
2026/04/24 12:13:23.992, 99, 6144, 55
2026/04/24 12:13:26.017, 0, 1007, 45
2026/04/24 12:13:28.037, 100, 8624, 54
2026/04/24 12:13:30.059, 99, 8624, 56
2026/04/24 12:13:32.084, 100, 8624, 56
2026/04/24 12:13:34.106, 0, 1007, 46
2026/04/24 12:13:36.127, 99, 6144, 57
2026/04/24 12:13:38.150, 99, 6144, 55
2026/04/24 12:13:40.171, 0, 1007, 46
2026/04/24 12:13:42.192, 100, 8624, 55
2026/04/24 12:13:44.219, 99, 8624, 54
2026/04/24 12:13:46.244, 99, 8624, 56
2026/04/24 12:13:48.267, 99, 8624, 56
2026/04/24 12:13:50.288, 25, 6144, 46
2026/04/24 12:13:52.310, 99, 6144, 57
2026/04/24 12:13:54.332, 99, 6144, 55
2026/04/24 12:13:56.353, 0, 5522, 45
2026/04/24 12:13:58.374, 99, 6144, 55
2026/04/24 12:14:00.400, 99, 6144, 55
2026/04/24 12:14:02.423, 0, 1032, 46
2026/04/24 12:14:04.443, 98, 4064, 54
2026/04/24 12:14:06.464, 0, 1007, 46
2026/04/24 12:14:08.485, 99, 6144, 55
2026/04/24 12:14:10.508, 99, 6144, 57
2026/04/24 12:14:12.529, 0, 1007, 46
2026/04/24 12:14:14.549, 100, 8624, 55
2026/04/24 12:14:16.573, 100, 8624, 54
2026/04/24 12:14:18.598, 99, 8624, 58
2026/04/24 12:14:20.621, 0, 1007, 47
2026/04/24 12:14:22.642, 99, 8624, 54
2026/04/24 12:14:24.666, 99, 8624, 56
2026/04/24 12:14:26.691, 99, 8624, 56
2026/04/24 12:14:28.714, 0, 1007, 47
2026/04/24 12:14:30.759, 99, 6144, 55
2026/04/24 12:14:32.844, 99, 6144, 56
2026/04/24 12:14:34.866, 59, 6144, 55
2026/04/24 12:14:36.888, 9, 6144, 46
2026/04/24 12:14:38.914, 99, 6144, 55
2026/04/24 12:14:40.963, 99, 6144, 55
2026/04/24 12:14:42.989, 0, 3204, 46
2026/04/24 12:14:45.011, 98, 4064, 56
2026/04/24 12:14:47.035, 0, 1030, 46
2026/04/24 12:14:49.056, 100, 8624, 55
2026/04/24 12:14:51.081, 99, 8624, 55
2026/04/24 12:14:53.105, 99, 8624, 55
2026/04/24 12:14:55.128, 0, 1007, 46
2026/04/24 12:14:57.148, 98, 4064, 55
2026/04/24 12:14:59.169, 5, 1007, 47
2026/04/24 12:15:01.189, 99, 6144, 54
2026/04/24 12:15:03.215, 99, 6144, 56
2026/04/24 12:15:05.240, 0, 1007, 46
2026/04/24 12:15:07.260, 98, 4064, 56
2026/04/24 12:15:09.282, 5, 1007, 46
2026/04/24 12:15:11.305, 98, 4064, 54
2026/04/24 12:15:13.328, 0, 4064, 47
2026/04/24 12:15:15.349, 99, 8624, 52
2026/04/24 12:15:17.372, 99, 8624, 56
2026/04/24 12:15:19.398, 99, 8624, 55
2026/04/24 12:15:21.422, 99, 8624, 55
2026/04/24 12:15:23.442, 5, 5522, 45
2026/04/24 12:15:25.466, 99, 6144, 57
2026/04/24 12:15:27.491, 99, 6144, 55
2026/04/24 12:15:29.513, 0, 1286, 45
2026/04/24 12:15:31.536, 99, 6144, 55
2026/04/24 12:15:33.564, 99, 6144, 55
2026/04/24 12:15:35.588, 0, 1007, 46
2026/04/24 12:15:37.610, 100, 8624, 56
2026/04/24 12:15:39.634, 99, 8624, 56
2026/04/24 12:15:41.659, 99, 8624, 54
2026/04/24 12:15:43.683, 13, 1007, 47
2026/04/24 12:15:45.704, 98, 4064, 55
2026/04/24 12:15:47.728, 0, 1007, 47
2026/04/24 12:15:49.749, 98, 4064, 53
2026/04/24 12:15:51.773, 98, 4064, 56
2026/04/24 12:15:53.795, 1, 4064, 45
2026/04/24 12:15:55.818, 98, 4064, 56
2026/04/24 12:15:57.856, 74, 8628, 51
2026/04/24 12:15:59.878, 99, 8628, 54
2026/04/24 12:16:01.903, 100, 8628, 57
2026/04/24 12:16:03.927, 100, 8628, 55
2026/04/24 12:16:05.950, 0, 1626, 45
2026/04/24 12:16:07.971, 99, 8624, 56
2026/04/24 12:16:09.998, 99, 8624, 56
2026/04/24 12:16:12.021, 99, 8624, 55
2026/04/24 12:16:14.044, 0, 1008, 46
2026/04/24 12:16:16.065, 99, 8624, 54
2026/04/24 12:16:18.087, 99, 8624, 56
2026/04/24 12:16:20.110, 100, 8624, 56
2026/04/24 12:16:22.132, 13, 1008, 47
2026/04/24 12:16:24.152, 99, 8624, 55
2026/04/24 12:16:26.176, 100, 8624, 56
2026/04/24 12:16:28.200, 99, 8624, 55
2026/04/24 12:16:30.224, 100, 8624, 50
2026/04/24 12:16:32.246, 4, 4064, 46
2026/04/24 12:16:34.268, 99, 4064, 55
2026/04/24 12:16:36.289, 0, 6144, 46
2026/04/24 12:16:38.310, 99, 6144, 56
2026/04/24 12:16:40.333, 99, 6144, 57
2026/04/24 12:16:42.357, 0, 2108, 46
2026/04/24 12:16:44.379, 99, 8624, 56
2026/04/24 12:16:46.401, 100, 8624, 55
2026/04/24 12:16:48.425, 99, 8624, 56
2026/04/24 12:16:50.447, 0, 1008, 46
2026/04/24 12:16:52.470, 99, 6144, 55
2026/04/24 12:16:54.495, 99, 6144, 56
2026/04/24 12:16:56.521, 0, 1008, 46
2026/04/24 12:16:58.543, 99, 6144, 57
2026/04/24 12:17:00.565, 99, 6144, 55
2026/04/24 12:17:02.586, 0, 1008, 47
2026/04/24 12:17:04.607, 99, 4064, 54
2026/04/24 12:17:06.627, 0, 1008, 47
2026/04/24 12:17:08.648, 100, 8624, 54
2026/04/24 12:17:10.673, 99, 8624, 55
2026/04/24 12:17:12.696, 99, 8624, 57
2026/04/24 12:17:14.722, 100, 8624, 55
2026/04/24 12:17:16.745, 1, 4064, 46
2026/04/24 12:17:18.768, 99, 4064, 56
2026/04/24 12:17:20.791, 0, 3496, 45
2026/04/24 12:17:22.812, 98, 4064, 55
2026/04/24 12:17:24.833, 0, 1560, 45
2026/04/24 12:17:26.854, 98, 4064, 56
2026/04/24 12:17:28.879, 0, 1008, 45
2026/04/24 12:17:30.900, 98, 4064, 56
2026/04/24 12:17:32.924, 0, 1008, 45
2026/04/24 12:17:34.945, 99, 6144, 55
2026/04/24 12:17:36.969, 99, 6144, 54
2026/04/24 12:17:38.993, 0, 1008, 46
2026/04/24 12:17:41.014, 99, 4064, 54
2026/04/24 12:17:43.038, 0, 1008, 46
2026/04/24 12:17:45.059, 99, 6144, 53
2026/04/24 12:17:47.085, 99, 6144, 55
2026/04/24 12:17:49.107, 9, 1008, 46
2026/04/24 12:17:51.160, 98, 4064, 55
2026/04/24 12:17:53.226, 0, 1008, 47
2026/04/24 12:17:55.247, 95, 8624, 53
2026/04/24 12:17:57.271, 99, 8624, 54
2026/04/24 12:17:59.300, 99, 8624, 55
2026/04/24 12:18:01.338, 100, 8624, 56
2026/04/24 12:18:03.383, 0, 5530, 45
2026/04/24 12:18:05.406, 99, 6144, 54
2026/04/24 12:18:07.431, 99, 6144, 56
2026/04/24 12:18:09.454, 0, 1622, 45
2026/04/24 12:18:11.478, 99, 8624, 54
2026/04/24 12:18:13.504, 99, 8624, 54
2026/04/24 12:18:15.526, 99, 8624, 56
2026/04/24 12:18:17.550, 0, 1008, 46
2026/04/24 12:18:19.572, 99, 6144, 54
2026/04/24 12:18:21.597, 99, 6144, 55
2026/04/24 12:18:23.620, 9, 1008, 47
2026/04/24 12:18:25.640, 99, 6144, 54
2026/04/24 12:18:27.665, 99, 6144, 55
2026/04/24 12:18:29.688, 0, 1008, 46
2026/04/24 12:18:31.709, 99, 4064, 54
2026/04/24 12:18:33.732, 0, 1008, 47
2026/04/24 12:18:35.752, 99, 8624, 55
2026/04/24 12:18:37.775, 99, 8624, 56
2026/04/24 12:18:39.798, 99, 8624, 54
2026/04/24 12:18:41.824, 100, 8624, 57
2026/04/24 12:18:43.846, 26, 6144, 49
2026/04/24 12:18:45.871, 99, 6144, 56
2026/04/24 12:18:47.894, 99, 6144, 57
2026/04/24 12:18:49.915, 5, 8608, 46
2026/04/24 12:18:51.941, 100, 8624, 56
2026/04/24 12:18:53.966, 100, 8624, 56
2026/04/24 12:18:55.990, 99, 8624, 55
2026/04/24 12:18:58.013, 0, 1008, 46
2026/04/24 12:19:00.034, 98, 4064, 55
2026/04/24 12:19:02.059, 0, 1008, 46
2026/04/24 12:19:04.080, 98, 4064, 56
2026/04/24 12:19:06.104, 0, 1008, 46
2026/04/24 12:19:08.125, 98, 4064, 56
2026/04/24 12:19:10.146, 0, 1008, 47
2026/04/24 12:19:12.166, 97, 4064, 53
2026/04/24 12:19:14.187, 98, 4064, 57
2026/04/24 12:19:16.208, 3, 6144, 45
2026/04/24 12:19:18.275, 99, 6144, 54
2026/04/24 12:19:20.298, 0, 6144, 49
2026/04/24 12:19:22.320, 42, 8608, 49
2026/04/24 12:19:24.347, 99, 8624, 54
2026/04/24 12:19:26.369, 99, 8624, 57
2026/04/24 12:19:28.393, 99, 8624, 56
2026/04/24 12:19:30.416, 0, 1008, 45
2026/04/24 12:19:32.437, 99, 6144, 56
2026/04/24 12:19:34.465, 99, 6144, 57
2026/04/24 12:19:36.488, 0, 1008, 46
2026/04/24 12:19:38.509, 99, 6144, 56
2026/04/24 12:19:40.533, 99, 6144, 55
2026/04/24 12:19:42.557, 0, 1008, 46
2026/04/24 12:19:44.579, 99, 8624, 54
2026/04/24 12:19:46.603, 99, 8624, 56
2026/04/24 12:19:48.629, 100, 8624, 55
2026/04/24 12:19:50.652, 13, 1008, 47
2026/04/24 12:19:52.673, 98, 4064, 54
2026/04/24 12:19:54.697, 5, 1008, 49
2026/04/24 12:19:56.717, 37, 8624, 46
2026/04/24 12:19:58.742, 100, 8624, 56
2026/04/24 12:20:00.768, 100, 8624, 54
2026/04/24 12:20:02.790, 99, 8624, 56
2026/04/24 12:20:04.812, 0, 7488, 46
2026/04/24 12:20:06.835, 100, 8624, 54
2026/04/24 12:20:08.859, 99, 8624, 56
2026/04/24 12:20:10.885, 100, 8624, 57
2026/04/24 12:20:12.906, 0, 1008, 46
2026/04/24 12:20:14.927, 99, 6144, 55
2026/04/24 12:20:16.952, 99, 6144, 55
2026/04/24 12:20:18.979, 0, 1008, 46
2026/04/24 12:20:20.999, 98, 4064, 56
2026/04/24 12:20:23.023, 0, 1008, 46
2026/04/24 12:20:25.044, 98, 4064, 56
2026/04/24 12:20:27.065, 5, 1008, 46
2026/04/24 12:20:29.085, 98, 4064, 54
2026/04/24 12:20:31.118, 0, 1008, 47
2026/04/24 12:20:33.138, 98, 4064, 53
2026/04/24 12:20:35.161, 98, 4064, 50
2026/04/24 12:20:37.181, 22, 6144, 47
2026/04/24 12:20:39.206, 99, 6144, 55
2026/04/24 12:20:41.229, 99, 6144, 57
2026/04/24 12:20:43.249, 3, 6144, 45
2026/04/24 12:20:45.275, 99, 6144, 57
2026/04/24 12:20:47.301, 99, 6144, 55
2026/04/24 12:20:49.321, 0, 3496, 45
2026/04/24 12:20:51.341, 98, 4064, 56
2026/04/24 12:20:53.364, 0, 1622, 45
2026/04/24 12:20:55.385, 99, 8624, 53
2026/04/24 12:20:57.408, 99, 8624, 56
2026/04/24 12:20:59.430, 99, 8624, 55
2026/04/24 12:21:01.453, 0, 1008, 46
2026/04/24 12:21:03.474, 98, 4064, 56
2026/04/24 12:21:05.503, 0, 1008, 45
2026/04/24 12:21:07.525, 99, 6144, 56
2026/04/24 12:21:09.550, 99, 6144, 55
2026/04/24 12:21:11.598, 0, 1008, 46
2026/04/24 12:21:13.640, 98, 4064, 55
2026/04/24 12:21:15.661, 5, 1008, 46
2026/04/24 12:21:17.682, 99, 4064, 56
2026/04/24 12:21:19.705, 0, 1008, 46
2026/04/24 12:21:21.780, 88, 8624, 52
2026/04/24 12:21:23.891, 99, 8624, 56
2026/04/24 12:21:25.915, 99, 8624, 55
2026/04/24 12:21:27.938, 100, 8624, 57
2026/04/24 12:21:29.958, 0, 6144, 45
2026/04/24 12:21:31.982, 99, 6144, 55
2026/04/24 12:21:34.007, 99, 6144, 55
2026/04/24 12:21:36.030, 26, 5522, 50
2026/04/24 12:21:38.051, 99, 6144, 55
2026/04/24 12:21:40.076, 99, 6144, 57
2026/04/24 12:21:42.100, 0, 1534, 45
2026/04/24 12:21:44.121, 99, 6144, 56
2026/04/24 12:21:46.145, 99, 6144, 56
2026/04/24 12:21:48.167, 0, 1008, 45
2026/04/24 12:21:50.186, 99, 4064, 54
2026/04/24 12:21:52.208, 0, 1008, 45
2026/04/24 12:21:54.228, 99, 6144, 56
2026/04/24 12:21:56.250, 99, 6144, 54
2026/04/24 12:21:58.271, 0, 1008, 46
2026/04/24 12:22:00.292, 99, 4064, 54
2026/04/24 12:22:02.315, 0, 1008, 46
2026/04/24 12:22:04.335, 98, 4064, 54
2026/04/24 12:22:06.358, 0, 1008, 46
2026/04/24 12:22:08.379, 85, 8624, 53
2026/04/24 12:22:10.403, 99, 8624, 56
2026/04/24 12:22:12.428, 99, 8624, 54
2026/04/24 12:22:14.452, 100, 8624, 56
